Restart? - 0
Model:	2dxyz
Jx:	0.225
Jy:	0.425
Jz:	0.25
Field:	0.05
Theta:	0
Dissipation:	1
N_sites (col x row):	9    (3 x 3 )
Reference:	
000
000
000

000
000
000

---------------------------


Number of iteration:	40000
Target walker number:	25000
Initial energy shift:	-4
Time step:	0.001
Random seed:	12345
Population control damping:	0.1
Importance sampling:	0.606531
Initiator:	10
Starting time:	Mon Jan 15 16:00:27 2018

---------------------------
Time 	 State number 	 Real Mx 	 Imag Mx 	 Real My 	 Imag My 	 Real Mz 	 Imag Mz 	 Div real 	 Div imag 	 Diag_det_nb 	 Det_nbr
10328	175019	-4440.01	-30.5929	3605.75	210.853	-17752	-193.444	25200	213	472	175019
10329	175019	-4437.99	-29.4938	3607.95	215.067	-17749.9	-188.333	25197	207	472	175019
10330	175018	-4440.19	-34.44	3605.57	211.769	-17750.4	-189.556	25186	210	471	175018
10331	175033	-4437.26	-36.2719	3603.01	207.372	-17754.9	-195.556	25196	220	471	175033
10332	175047	-4432.31	-33.7072	3601.17	203.159	-17759.7	-199.444	25199	225	471	175047
10333	175069	-4429.75	-33.524	3606.49	202.426	-17754.6	-193.333	25197	218	471	175069
10334	175114	-4429.75	-33.3408	3603.74	202.06	-17757.1	-183.889	25188	203	471	175114
10335	175100	-4430.3	-33.524	3601.36	208.105	-17757.4	-176.333	25187	189	471	175100
10336	175120	-4427	-34.6231	3609.42	207.372	-17766.6	-175.889	25199	187	471	175120
10337	175104	-4425.72	-33.8904	3608.32	202.06	-17769.2	-176.333	25197	187	470	175104
10338	175112	-4427	-31.6921	3605.75	200.045	-17756.7	-176	25178	196	470	175112
10339	175095	-4427	-30.2266	3606.85	197.847	-17765.7	-181.889	25191	201	470	175095
10340	175083	-4426.82	-30.4097	3608.87	196.931	-17757.6	-186.556	25180	201	471	175083
10341	175115	-4427.55	-29.1274	3606.85	187.771	-17767.1	-192.889	25186	218	471	175115
10342	175139	-4422.97	-34.44	3609.6	186.489	-17764.8	-185.667	25179	209	469	175139
10343	175141	-4428.28	-33.524	3610.15	183.741	-17757.3	-181.222	25172	207	469	175141
10344	175125	-4428.28	-38.4702	3610.33	182.275	-17749.4	-179.556	25163	204	469	175125
10345	175139	-4427.37	-40.4853	3610.15	178.795	-17760.6	-172.333	25181	187	469	175139
10346	175119	-4422.05	-38.8365	3606.3	179.711	-17770.1	-183.333	25185	208	470	175119
10347	175084	-4426.45	-43.9659	3607.77	181.909	-17767.3	-172.556	25182	193	471	175084
10348	175062	-4430.66	-47.9961	3608.87	177.329	-17770.3	-177.222	25179	209	470	175062
10349	175041	-4428.28	-48.3625	3609.23	175.68	-17775.4	-183.778	25183	230	471	175041
10350	175016	-4425.53	-45.981	3611.98	167.07	-17775.1	-186.444	25182	236	470	175016
10351	175035	-4423.89	-47.4465	3613.81	167.986	-17763.6	-186.667	25158	242	470	175035
10352	174986	-4423.15	-43.9659	3613.26	166.521	-17766.4	-191.333	25162	256	469	174986
10353	174983	-4422.79	-43.9659	3611.43	168.353	-17759.7	-197.778	25151	270	471	174983
10354	174969	-4425.53	-38.4702	3613.63	171.101	-17759.1	-199.222	25164	277	469	174969
10355	174999	-4419.86	-45.065	3612.9	170.551	-17767.4	-189.556	25177	256	469	174999
10356	174944	-4419.86	-48.3625	3608.13	171.284	-17776.2	-184.667	25188	250	467	174944
10357	174965	-4420.22	-47.6297	3606.3	172.017	-17781.3	-180.333	25194	241	467	174965
10358	174974	-4422.42	-51.6599	3607.04	171.65	-17777.1	-184.556	25200	251	467	174974
10359	174984	-4421.14	-56.6061	3607.22	170.368	-17774.3	-191.111	25197	264	466	174984
10360	175028	-4419.86	-52.5759	3603.56	167.62	-17778.8	-200.444	25207	278	465	175028
10361	175025	-4417.66	-49.4616	3604.47	169.452	-17790.7	-199.889	25234	263	466	175025
10362	175037	-4416.37	-50.3776	3601.36	166.704	-17792.9	-199.111	25234	258	466	175037
10363	175061	-4413.08	-50.744	3602.46	165.239	-17791.3	-201.667	25238	265	467	175061
10364	175067	-4417.47	-47.6297	3603.37	162.307	-17778.8	-206.556	25221	267	466	175067
10365	175069	-4417.47	-52.9423	3602.46	164.872	-17773.1	-204.111	25216	261	466	175069
10366	175074	-4416.74	-55.8733	3596.59	161.941	-17787.1	-204.889	25236	254	467	175074
10367	175098	-4412.89	-50.744	3600.99	168.719	-17783.4	-198.556	25239	255	468	175098
10368	175077	-4411.98	-50.9272	3601.91	174.032	-17774.9	-203.444	25230	263	468	175077
10369	175104	-4415.46	-48.7289	3593.85	175.314	-17770	-198.333	25226	255	469	175104
10370	175106	-4415.83	-44.8819	3591.1	183.741	-17769	-198.667	25221	260	469	175106
10371	175084	-4410.33	-45.7978	3587.25	188.504	-17764.3	-200.444	25219	266	469	175084
10372	175077	-4406.48	-41.9508	3585.97	188.321	-17763.9	-197.778	25225	262	470	175077
10373	175053	-4400.8	-35.9055	3585.79	191.068	-17760.8	-193.444	25207	247	469	175053
10374	175046	-4398.24	-35.5391	3580.66	190.702	-17745.7	-187.889	25185	247	469	175046
10375	175048	-4395.86	-34.8063	3576.63	187.221	-17735	-193.778	25163	258	469	175048
10376	175001	-4398.24	-33.7072	3573.69	188.87	-17738.7	-190.667	25182	250	470	175001
10377	174988	-4398.97	-32.4249	3576.81	189.603	-17740.6	-196.778	25187	255	471	174988
10378	174995	-4397.51	-37.7374	3586.52	184.84	-17743.9	-195.778	25197	252	470	174995
10379	174952	-4396.04	-30.9593	3587.8	181.176	-17748.6	-199.222	25195	265	470	174952
10380	174901	-4396.04	-31.3257	3591.46	178.245	-17754.1	-198.333	25207	265	471	174901
10381	174925	-4393.29	-35.9055	3593.11	179.894	-17743.4	-197.333	25185	264	471	174925
10382	174919	-4396.96	-39.0197	3591.83	180.627	-17747.2	-185.889	25193	247	471	174919
10383	174900	-4395.49	-40.3021	3590.18	182.825	-17751.9	-178.778	25209	233	470	174900
10384	174887	-4394.57	-34.9895	3581.94	179.344	-17749.2	-182.222	25201	240	469	174887
10385	174837	-4388.71	-39.5693	3577.73	181.909	-17741.1	-179.111	25184	236	469	174837
10386	174826	-4388.35	-40.6685	3577.73	183.374	-17745.9	-180.222	25191	236	467	174826
10387	174808	-4391.46	-36.4551	3579.74	187.588	-17753.8	-169.556	25198	206	467	174808
10388	174834	-4392.19	-32.0585	3577.18	190.153	-17761.9	-167.556	25209	198	468	174834
10389	174855	-4395.12	-34.44	3579.56	190.519	-17755.9	-168.667	25209	200	468	174855
10390	174857	-4390.54	-33.7072	3582.85	189.603	-17751.3	-167.667	25200	193	468	174857
10391	174902	-4390.54	-36.4551	3579.01	194	-17756.4	-174.333	25204	199	468	174902
10392	174863	-4390.73	-38.8365	3578.09	196.747	-17771.3	-177	25218	215	467	174863
10393	174845	-4389.08	-36.8214	3577.91	198.396	-17771.4	-172	25217	212	468	174845
10394	174842	-4393.29	-37.0046	3580.66	193.45	-17759	-173	25193	217	469	174842
10395	174842	-4390.91	-35.7223	3583.77	199.129	-17768.8	-178.556	25207	237	469	174842
10396	174810	-4397.51	-39.0197	3583.4	201.327	-17772.6	-176	25205	224	469	174810
10397	174831	-4397.14	-37.5542	3587.07	199.862	-17763.9	-167.889	25197	213	469	174831
10398	174828	-4394.21	-38.6534	3594.4	201.327	-17779.8	-168.444	25222	208	468	174828
10399	174811	-4391.09	-38.6534	3602.82	196.381	-17773.8	-165.333	25220	198	466	174811
10400	174810	-4397.51	-38.6534	3600.62	196.564	-17784.7	-162.111	25234	203	465	174810
10401	174766	-4399.7	-41.5844	3597.69	195.465	-17793.2	-166	25245	204	465	174766
10402	174738	-4395.67	-43.7827	3594.03	191.435	-17798.9	-174.889	25254	210	465	174738
10403	174731	-4401.17	-44.3323	3592.75	194.732	-17805.3	-169.667	25280	205	466	174731
10404	174706	-4400.8	-45.065	3592.01	203.892	-17812.9	-164.556	25284	199	466	174706
10405	174706	-4403	-43.2331	3596.41	203.525	-17804.1	-167	25265	207	465	174706
10406	174732	-4403.18	-42.5004	3594.21	202.243	-17801.6	-162.333	25250	193	465	174732
10407	174737	-4398.79	-36.4551	3594.4	200.411	-17799.8	-164.333	25256	193	465	174737
10408	174758	-4400.8	-38.6534	3592.93	211.586	-17796.4	-165.889	25250	201	466	174758
10409	174774	-4401.35	-38.8365	3596.78	214.334	-17803.7	-159.333	25257	200	467	174774
10410	174772	-4400.25	-41.0348	3594.95	215.433	-17805.4	-151.667	25253	187	466	174772
10411	174756	-4398.06	-34.9895	3598.06	216.166	-17806.4	-148.667	25252	184	467	174756
10412	174811	-4396.96	-32.4249	3592.93	213.235	-17814.2	-153.333	25264	188	468	174811
10413	174802	-4401.72	-32.2417	3594.21	209.937	-17814	-157	25266	193	469	174802
10414	174829	-4402.09	-31.3257	3596.59	213.967	-17809.4	-157.556	25259	194	469	174829
10415	174812	-4410.88	-26.1963	3599.89	217.998	-17817.2	-160.111	25271	197	468	174812
10416	174824	-4421.14	-20.3342	3595.49	213.235	-17815	-154.333	25269	189	468	174824
10417	174822	-4423.15	-23.2653	3594.03	215.616	-17807.6	-151.889	25268	193	468	174822
10418	174822	-4423.15	-17.0368	3599.52	222.211	-17804.9	-148.222	25260	196	467	174822
10419	174820	-4425.72	-16.304	3599.52	224.776	-17816.4	-150	25284	196	468	174820
10420	174854	-4422.79	-17.22	3592.01	221.112	-17818.3	-156	25279	212	469	174854
10421	174824	-4422.42	-16.6704	3592.56	215.25	-17816.2	-159.222	25274	221	467	174824
10422	174831	-4422.6	-14.2889	3593.11	209.571	-17812.1	-164.889	25267	224	467	174831
10423	174836	-4425.53	-9.52595	3592.38	212.135	-17815	-170.111	25277	231	467	174836
10424	174849	-4428.1	-4.76297	3588.35	215.433	-17812	-165.889	25276	225	467	174849
10425	174854	-4427.37	-3.66383	3592.38	212.135	-17815.3	-160.111	25272	219	467	174854
10426	174809	-4433.41	-2.38149	3582.3	210.12	-17811.2	-159.889	25271	211	468	174809
10427	174843	-4435.79	-6.04531	3588.53	212.868	-17814.1	-163.444	25271	221	469	174843
10428	174821	-4435.24	-4.2134	3585.24	212.685	-17815.8	-160.222	25278	220	470	174821
10429	174764	-4433.59	-4.94616	3585.24	213.967	-17821	-163.444	25271	237	469	174764
10430	174778	-4426.63	-2.38149	3584.14	210.304	-17816.7	-168.333	25262	235	469	174778
10431	174743	-4429.2	-3.48063	3587.8	206.64	-17821	-165.444	25273	221	467	174743
10432	174719	-4430.85	-6.41169	3588.17	204.991	-17815.6	-169.889	25266	235	466	174719
10433	174709	-4433.23	-7.14446	3579.74	199.312	-17812.8	-174.444	25259	238	465	174709
10434	174694	-4429.93	-15.9376	3579.01	198.213	-17802.3	-179.667	25233	245	465	174694
10435	174654	-4433.96	-20.5174	3573.69	199.678	-17799.1	-191.778	25230	260	466	174654
10436	174663	-4436.34	-17.7696	3577.54	198.03	-17795.9	-192.444	25223	262	466	174663
10437	174674	-4437.08	-16.8536	3584.69	195.099	-17787.3	-192.556	25212	271	467	174674
10438	174702	-4436.34	-23.9981	3573.51	194.732	-17791.6	-194	25210	274	466	174702
10439	174712	-4439.82	-27.8451	3570.76	185.39	-17780.3	-192.556	25189	271	467	174712
10440	174684	-4441.84	-26.9291	3574.24	185.573	-17782.3	-192.667	25183	270	466	174684
10441	174702	-4442.94	-22.1661	3572.41	187.771	-17795.2	-188.111	25213	253	467	174702
10442	174698	-4443.49	-21.7998	3570.58	186.122	-17799.4	-183	25215	249	468	174698
10443	174692	-4446.78	-27.2955	3568.02	189.786	-17795.4	-188.111	25209	253	468	174692
10444	174714	-4448.98	-25.2804	3569.3	191.984	-17801.6	-184.111	25214	239	468	174714
10445	174710	-4446.97	-28.761	3565.82	189.969	-17819.7	-174.778	25241	213	468	174710
10446	174690	-4445.5	-31.6921	3561.79	184.474	-17821.9	-170.444	25241	206	470	174690
10447	174694	-4437.62	-33.524	3569.48	178.795	-17820.4	-184.333	25234	233	470	174694
10448	174656	-4442.75	-33.7072	3570.76	181.726	-17833.4	-188.778	25257	233	470	174656
10449	174650	-4438.36	-33.7072	3567.83	179.894	-17830.9	-195.778	25248	252	468	174650
10450	174641	-4437.81	-34.0736	3568.57	178.611	-17822.9	-189.444	25238	229	468	174641
10451	174669	-4441.29	-34.8063	3564.17	176.963	-17819.1	-189.889	25216	229	467	174669
10452	174663	-4439.64	-32.9744	3559.77	177.146	-17815.1	-189.667	25202	231	468	174663
10453	174684	-4436.16	-30.9593	3554.83	174.398	-17823.7	-198.889	25217	240	468	174684
10454	174687	-4437.44	-21.6166	3556.84	178.978	-17826.4	-206.556	25216	239	468	174687
10455	174705	-4441.66	-22.5325	3554.83	180.627	-17829.7	-209.333	25217	246	467	174705
10456	174715	-4441.11	-21.7998	3555.56	178.245	-17823	-213.667	25207	259	467	174715
10457	174698	-4443.3	-17.22	3554.28	183.008	-17819.9	-207.889	25203	251	467	174698
10458	174694	-4446.78	-20.151	3557.21	185.756	-17813.6	-208.222	25202	248	468	174694
10459	174704	-4446.78	-14.8385	3554.09	188.687	-17808.3	-205.778	25197	246	467	174704
10460	174682	-4442.39	-15.0217	3551.71	184.29	-17804.8	-198.333	25189	241	468	174682
10461	174673	-4442.57	-14.8385	3545.3	180.81	-17811.3	-181.222	25186	215	467	174673
10462	174710	-4439.46	-15.3881	3544.02	183.191	-17805.3	-181.444	25172	219	467	174710
10463	174683	-4438.17	-16.4872	3533.03	174.948	-17788.8	-179.556	25155	220	467	174683
10464	174718	-4436.71	-18.8687	3529.55	174.581	-17772.2	-184.778	25130	233	466	174718
10465	174664	-4433.78	-14.2889	3528.63	176.78	-17784.7	-193.667	25162	235	467	174664
10466	174680	-4432.86	-19.6015	3527.71	177.329	-17784.6	-198.667	25165	238	467	174680
10467	174685	-4425.53	-17.0368	3528.08	172.566	-17778.6	-190	25167	214	468	174685
10468	174699	-4424.25	-9.52595	3526.8	168.719	-17776.2	-192.889	25172	216	468	174699
10469	174691	-4420.22	-11.541	3526.98	164.323	-17776.9	-199.778	25180	228	468	174691
10470	174663	-4416.37	-15.2049	3528.81	158.277	-17777.1	-196.778	25172	227	467	174663
10471	174644	-4420.95	-20.151	3529.36	162.491	-17786.1	-189.222	25185	209	467	174644
10472	174634	-4418.02	-26.3795	3533.76	160.292	-17781.9	-183.556	25177	204	467	174634
10473	174606	-4419.49	-31.3257	3536.51	163.223	-17788.3	-190.889	25183	210	468	174606
10474	174656	-4419.67	-32.2417	3532.29	165.239	-17782.2	-184.333	25178	199	467	174656
10475	174673	-4423.52	-35.9055	3537.42	165.788	-17778.2	-189.222	25174	197	466	174673
10476	174678	-4424.25	-35.5391	3543.29	163.956	-17784.4	-187.222	25180	191	466	174678
10477	174710	-4427.92	-32.4249	3547.86	159.56	-17801	-200.556	25205	221	466	174710
10478	174752	-4429.2	-33.1576	3551.16	155.713	-17807.2	-190.111	25207	205	466	174752
10479	174758	-4427.73	-37.7374	3549.88	149.85	-17806.3	-186.889	25205	210	465	174758
10480	174793	-4431.4	-41.0348	3553.18	149.484	-17811	-191.889	25215	217	465	174793
10481	174786	-4428.1	-42.3172	3551.9	145.454	-17814.6	-191.333	25225	220	465	174786
10482	174794	-4434.33	-41.0348	3550.61	144.721	-17800.9	-190.778	25212	223	466	174794
10483	174774	-4429.93	-39.0197	3545.3	135.195	-17806.7	-192.222	25218	224	466	174774
10484	174785	-4432.68	-36.6383	3542.55	134.279	-17804.8	-187.444	25215	217	467	174785
10485	174800	-4434.51	-43.5995	3539.99	135.378	-17812.9	-189.556	25242	222	469	174800
10486	174831	-4433.41	-48.7289	3540.72	134.646	-17807.6	-183.778	25238	218	469	174831
10487	174844	-4433.59	-46.897	3541.82	130.799	-17806.9	-187.444	25234	225	470	174844
10488	174855	-4432.68	-48.5457	3539.8	126.585	-17805	-188.222	25231	222	471	174855
10489	174872	-4433.78	-49.0953	3542.92	130.249	-17799.3	-184.111	25210	215	472	174872
10490	174871	-4433.78	-50.1944	3545.12	129.883	-17803.7	-179.556	25211	220	472	174871
10491	174862	-4437.81	-53.675	3551.53	130.982	-17801.8	-176.333	25214	215	473	174862
10492	174836	-4436.34	-47.0802	3552.99	122.189	-17803.2	-179.667	25215	217	472	174836
10493	174810	-4434.88	-53.1255	3555.01	129.516	-17813.7	-186.444	25229	228	472	174810
10494	174806	-4437.62	-54.0414	3557.02	132.997	-17816.6	-187	25225	231	472	174806
10495	174786	-4438.91	-52.2095	3560.32	130.615	-17815.9	-184.889	25219	230	472	174786
10496	174775	-4438.72	-54.591	3560.51	131.165	-17820.8	-185	25229	227	471	174775
10497	174776	-4435.24	-53.675	3556.29	124.387	-17819.3	-187.111	25222	242	471	174776
10498	174763	-4432.13	-53.4918	3557.21	124.57	-17819.6	-187.889	25220	251	470	174763
10499	174750	-4435.06	-43.9659	3555.74	125.303	-17812.7	-183	25214	237	470	174750
10500	174744	-4434.14	-44.6987	3555.01	122.921	-17821.4	-190	25225	246	470	174744
10501	174772	-4436.53	-44.6987	3556.11	127.135	-17819.8	-186.667	25218	246	468	174772
10502	174814	-4432.86	-39.9357	3551.71	121.273	-17820.6	-184.778	25211	251	469	174814
10503	174813	-4427.92	-38.8365	3552.81	119.99	-17812.6	-188.444	25205	260	469	174813
10504	174794	-4421.5	-36.0887	3548.23	126.768	-17811.3	-187.444	25198	263	468	174794
10505	174807	-4419.31	-30.0434	3548.78	124.57	-17809.2	-188.111	25191	267	469	174807
10506	174823	-4420.59	-29.1274	3547.5	124.02	-17803	-189.333	25177	264	469	174823
10507	174810	-4416.19	-25.4636	3546.03	120.723	-17806.1	-194.333	25185	285	469	174810
10508	174827	-4417.66	-19.7847	3548.41	115.594	-17813	-192.556	25201	277	471	174827
10509	174822	-4419.12	-25.2804	3550.98	119.624	-17814.7	-185.889	25204	265	472	174822
10510	174835	-4423.34	-26.9291	3543.47	121.273	-17822.1	-185.444	25209	265	473	174835
10511	174828	-4422.42	-23.2653	3547.13	122.189	-17817	-178.333	25197	251	473	174828
10512	174826	-4428.83	-30.4097	3546.58	130.432	-17829.7	-167.889	25217	229	475	174826
10513	174801	-4428.65	-29.677	3542.92	133.913	-17825.7	-170.556	25223	221	474	174801
10514	174808	-4426.63	-29.3106	3546.58	132.63	-17824.3	-170.444	25223	218	474	174808
10515	174857	-4428.28	-27.1123	3548.05	136.844	-17834.7	-164.889	25224	218	474	174857
10516	174862	-4423.15	-29.1274	3548.23	137.21	-17826.7	-159.444	25202	223	475	174862
10517	174850	-4422.24	-29.677	3549.51	141.424	-17825	-158.556	25199	227	475	174850
10518	174856	-4416.74	-27.6619	3547.5	142.523	-17836.7	-157.667	25218	233	475	174856
10519	174857	-4415.46	-28.761	3546.03	139.042	-17841	-148	25231	212	476	174857
10520	174846	-4416.92	-28.3946	3537.24	134.279	-17840.2	-148.333	25234	217	474	174846
10521	174852	-4413.63	-31.3257	3540.54	128.417	-17842	-151.333	25238	224	473	174852
10522	174826	-4412.89	-30.7761	3538.89	136.844	-17839.1	-146	25230	212	474	174826
10523	174820	-4406.67	-30.9593	3543.47	135.012	-17835.8	-142.889	25230	202	475	174820
10524	174815	-4409.23	-32.0585	3542.74	132.081	-17839.7	-144.111	25231	205	476	174815
10525	174815	-4410.7	-35.1727	3542.55	133.913	-17848.4	-145.444	25252	209	476	174815
10526	174817	-4403	-31.1425	3544.02	136.111	-17850.2	-139.889	25254	205	477	174817
10527	174853	-4403.18	-33.1576	3540.9	132.264	-17851.9	-136.778	25241	221	477	174853
10528	174837	-4403.55	-32.9744	3534.13	131.165	-17861.3	-130.444	25252	214	478	174837
10529	174867	-4404.28	-33.524	3529.55	131.898	-17865.8	-132.222	25268	208	478	174867
10530	174849	-4405.93	-27.2955	3530.28	132.814	-17863	-129.778	25265	200	478	174849
10531	174884	-4403.92	-21.067	3529.18	132.997	-17867	-128.222	25269	184	477	174884
10532	174851	-4401.72	-29.3106	3531.93	131.531	-17857	-133.444	25247	183	478	174851
10533	174849	-4401.54	-23.6317	3537.24	124.02	-17861.3	-135.556	25254	186	478	174849
10534	174840	-4399.34	-24.1812	3534.49	120.357	-17852.2	-126.778	25232	171	477	174840
10535	174845	-4397.32	-25.0972	3532.48	119.441	-17861	-133.778	25239	188	477	174845
10536	174804	-4401.54	-26.1963	3531.74	121.822	-17868.3	-127.778	25243	174	477	174804
10537	174807	-4404.1	-30.7761	3527.53	120.357	-17866.6	-120.667	25245	158	477	174807
10538	174777	-4405.57	-29.8602	3525.52	126.585	-17853.2	-128.222	25233	168	476	174777
10539	174763	-4407.03	-24.3644	3530.28	128.783	-17839.4	-128.667	25215	170	476	174763
10540	174798	-4406.48	-20.5174	3524.97	125.669	-17829.1	-124.222	25206	170	476	174798
10541	174781	-4406.12	-17.9527	3525.7	124.57	-17835.7	-127.667	25223	173	475	174781
10542	174767	-4403.18	-15.3881	3520.57	126.402	-17842.1	-124.556	25235	171	475	174767
10543	174788	-4409.78	-14.1057	3522.95	122.738	-17845.1	-116.667	25240	160	473	174788
10544	174814	-4411.61	-12.457	3523.5	124.57	-17837.1	-112.778	25224	163	473	174814
10545	174805	-4410.33	-10.0755	3529.91	117.426	-17835.3	-110.667	25224	158	474	174805
10546	174830	-4412.16	-14.1057	3528.08	119.99	-17840.9	-104	25228	146	475	174830
10547	174825	-4408.13	-14.6553	3528.63	126.219	-17847.1	-91.2222	25246	119	475	174825
10548	174866	-4401.35	-20.7006	3522.58	119.074	-17849.7	-88.4444	25261	104	475	174866
10549	174866	-4404.28	-15.9376	3521.49	121.639	-17856.8	-87.2222	25269	99	473	174866
10550	174901	-4404.1	-24.1812	3516.17	118.158	-17861.2	-80.7778	25275	87	473	174901
10551	174903	-4404.28	-28.2115	3510.68	120.906	-17860.4	-79	25276	81	473	174903
10552	174917	-4404.47	-25.4636	3505.36	129.883	-17864.7	-85.1111	25282	88	473	174917
10553	174893	-4405.38	-20.7006	3502.43	128.234	-17864.9	-81	25288	81	473	174893
10554	174916	-4398.24	-26.7459	3503.35	121.089	-17863.9	-85	25293	87	474	174916
10555	174914	-4400.8	-29.677	3500.42	121.456	-17858.7	-87.1111	25286	96	474	174914
10556	174935	-4398.24	-34.0736	3496.39	116.693	-17856.3	-91.2222	25289	95	474	174935
10557	174963	-4391.28	-34.6231	3494.01	113.395	-17856.4	-91.2222	25276	97	474	174963
10558	174918	-4391.64	-37.371	3496.02	114.495	-17851.7	-86.5556	25267	89	474	174918
10559	174941	-4393.84	-35.3559	3497.67	113.395	-17853.1	-86.4444	25272	90	473	174941
10560	174976	-4398.24	-37.371	3498.59	117.792	-17836.2	-87.1111	25254	92	472	174976
10561	174962	-4396.77	-39.7525	3503.53	112.296	-17833.2	-79.2222	25251	73	473	174962
10562	174941	-4396.77	-41.0348	3500.05	118.525	-17825	-74.1111	25237	67	474	174941
10563	174913	-4399.34	-36.6383	3497.49	121.456	-17820.3	-70.7778	25225	61	474	174913
10564	174897	-4397.87	-39.3861	3497.3	117.059	-17818.9	-78.2222	25224	90	473	174897
10565	174913	-4396.59	-41.5844	3503.53	118.342	-17816.7	-80.8889	25234	100	473	174913
10566	174947	-4401.17	-38.287	3500.97	114.495	-17823.8	-78.8889	25258	104	473	174947
10567	174957	-4400.07	-38.1038	3502.25	115.227	-17834.4	-81.1111	25274	112	474	174957
10568	174943	-4404.1	-36.4551	3503.17	110.831	-17837.7	-84	25263	124	473	174943
10569	174954	-4407.4	-33.7072	3505.55	107.533	-17840.7	-78.4444	25248	114	472	174954
10570	174948	-4410.7	-26.3795	3504.45	111.197	-17820.8	-77.3333	25217	112	472	174948
10571	174917	-4411.25	-28.2115	3505.91	112.846	-17818.8	-84.2222	25215	130	471	174917
10572	174910	-4415.83	-23.2653	3507.56	117.059	-17830.7	-80.2222	25234	122	470	174910
10573	174912	-4413.08	-22.7157	3507.75	118.342	-17828.2	-90.4444	25234	148	470	174912
10574	174915	-4417.11	-16.1208	3515.81	117.242	-17827.6	-88.5556	25222	147	469	174915
10575	174848	-4419.49	-15.0217	3515.81	114.495	-17822	-91	25206	145	469	174848
10576	174852	-4424.44	-12.2738	3519.65	112.846	-17823.6	-88.4444	25208	142	469	174852
10577	174871	-4422.6	-21.4334	3514.89	109.182	-17826.8	-94.4444	25217	154	469	174871
10578	174893	-4415.46	-25.6468	3519.84	106.068	-17829.7	-93.3333	25221	156	469	174893
10579	174896	-4413.08	-26.7459	3519.84	113.212	-17830.4	-88.1111	25226	139	469	174896
10580	174890	-4415.09	-25.83	3520.39	116.693	-17826.7	-90.5556	25214	145	469	174890
10581	174904	-4412.71	-28.9442	3527.53	115.777	-17825.9	-89.6667	25217	147	471	174904
10582	174898	-4407.76	-31.6921	3530.65	114.861	-17823.9	-89	25209	151	471	174898
10583	174903	-4411.25	-31.3257	3525.15	111.38	-17815.1	-88.5556	25188	147	471	174903
10584	174897	-4418.02	-31.6921	3523.68	115.594	-17818.3	-91.5556	25189	148	471	174897
10585	174877	-4415.09	-37.0046	3522.04	115.227	-17826	-85.2222	25204	141	470	174877
10586	174866	-4418.39	-41.5844	3522.95	114.128	-17831.2	-88.7778	25207	143	470	174866
10587	174849	-4415.64	-39.0197	3522.95	113.212	-17839.3	-89.6667	25224	137	471	174849
10588	174835	-4415.46	-34.8063	3520.2	110.464	-17851.6	-91.6667	25230	139	471	174835
10589	174847	-4423.89	-35.7223	3518.19	114.861	-17852.8	-82.5556	25243	125	470	174847
10590	174838	-4427.73	-32.9744	3520.57	119.074	-17851.2	-86.1111	25241	135	470	174838
10591	174824	-4426.08	-36.6383	3517.64	117.792	-17851.6	-88.7778	25230	145	470	174824
10592	174864	-4424.25	-39.7525	3521.12	115.594	-17849.7	-95.3333	25237	154	471	174864
10593	174892	-4427.37	-43.0499	3526.98	116.51	-17856.4	-98.1111	25244	161	471	174892
10594	174893	-4419.86	-40.8516	3522.22	117.792	-17853.6	-96.5556	25244	159	469	174893
10595	174906	-4417.47	-36.4551	3527.71	117.609	-17851.7	-101.333	25239	172	470	174906
10596	174892	-4413.99	-44.5155	3530.28	119.99	-17850.2	-103.333	25238	184	469	174892
10597	174882	-4410.15	-41.5844	3530.28	114.311	-17857.3	-101.778	25250	190	468	174882
10598	174878	-4409.96	-47.9961	3528.26	111.93	-17863.3	-106.222	25260	194	468	174878
10599	174856	-4410.15	-52.3927	3530.1	110.648	-17867.4	-107.333	25259	202	468	174856
10600	174845	-4407.4	-53.4918	3527.16	106.801	-17868.2	-108.222	25252	200	469	174845
10601	174828	-4404.65	-50.5608	3525.33	109.548	-17869	-106.667	25251	200	469	174828
10602	174831	-4404.47	-47.4465	3518.92	113.395	-17862.3	-106.222	25241	200	469	174831
10603	174806	-4397.51	-46.5306	3517.27	112.296	-17864.4	-104.111	25258	197	469	174806
10604	174828	-4404.28	-47.6297	3519.47	111.38	-17864.6	-99.3333	25257	182	470	174828
10605	174798	-4405.75	-51.1104	3514.16	114.311	-17868.2	-106.556	25258	205	470	174798
10606	174817	-4402.27	-49.0953	3515.07	113.029	-17865.3	-103.444	25256	201	473	174817
10607	174809	-4403.73	-47.6297	3518.37	107.533	-17861.7	-101.333	25253	198	473	174809
10608	174831	-4406.12	-49.0953	3519.84	114.311	-17853.3	-101.111	25242	194	474	174831
10609	174824	-4403.73	-47.2633	3515.81	115.594	-17853.9	-106.333	25247	201	474	174824
10610	174796	-4399.15	-52.2095	3509.39	118.708	-17865.6	-105.889	25254	195	474	174796
10611	174803	-4404.1	-52.9423	3509.76	120.357	-17863.9	-109.778	25261	200	474	174803
10612	174804	-4403	-47.9961	3508.11	115.227	-17868	-115.889	25264	205	474	174804
10613	174777	-4402.45	-46.1642	3511.04	113.579	-17865.8	-118.444	25270	204	475	174777
10614	174765	-4398.61	-43.2331	3515.44	111.197	-17869.6	-113	25278	203	476	174765
